,date,value,state
18,1988-07-01,113354313,FL
19,1988-10-01,116113876,FL
20,1989-01-01,119786102,FL
21,1989-04-01,122467374,FL
22,1989-07-01,124153867,FL
23,1989-10-01,128481303,FL
24,1990-01-01,130867754,FL
25,1990-04-01,134478415,FL
26,1990-07-01,134683645,FL
27,1990-10-01,135053740,FL
28,1991-01-01,137009743,FL
29,1991-04-01,138800499,FL
30,1991-07-01,128375274,FL
31,1991-10-01,139696612,FL
32,1992-01-01,138734438,FL
33,1992-04-01,140060682,FL
34,1992-07-01,139829543,FL
35,1992-10-01,143683871,FL
36,1993-01-01,146410428,FL
37,1993-04-01,145463933,FL
38,1993-07-01,143934976,FL
39,1993-10-01,145922201,FL
40,1994-01-01,148018404,FL
41,1994-04-01,149287120,FL
42,1994-07-01,155018593,FL
43,1994-10-01,160087061,FL
44,1995-01-01,162677794,FL
45,1995-04-01,165090809,FL
46,1995-07-01,167908216,FL
47,1995-10-01,146961893,FL
48,1996-01-01,151837751,FL
49,1996-04-01,153404031,FL
50,1996-07-01,153355316,FL
51,1996-10-01,155503424,FL
52,1997-01-01,158100997,FL
53,1997-04-01,111550486,FL
54,1997-07-01,110380580,FL
55,1997-10-01,113036944,FL
56,1998-01-01,117355125,FL
57,1998-04-01,120737330,FL
58,1998-07-01,115849705,FL
59,1998-10-01,78167712,FL
60,1999-01-01,79940834,FL
61,1999-04-01,81508987,FL
62,1999-07-01,82361140,FL
63,1999-10-01,85750750,FL
64,2000-01-01,52738844,FL
65,2000-04-01,54951957,FL
66,2000-07-01,56511234,FL
67,2000-10-01,57369670,FL
68,2001-01-01,59432788,FL
69,2001-04-01,61231887,FL
70,2001-07-01,59933939,FL
71,2001-10-01,60426348,FL
72,2002-01-01,62827367,FL
73,2002-04-01,65286267,FL
74,2002-07-01,67226573,FL
75,2002-10-01,70028736,FL
76,2003-01-01,72164565,FL
77,2003-04-01,74152489,FL
78,2003-07-01,75631142,FL
79,2003-10-01,77309394,FL
80,2004-01-01,79983151,FL
81,2004-04-01,81142218,FL
82,2004-07-01,81997170,FL
83,2004-10-01,86813951,FL
84,2005-01-01,83319174,FL
85,2005-04-01,86961983,FL
86,2005-07-01,90621466,FL
87,2005-10-01,94312444,FL
88,2006-01-01,98524926,FL
89,2006-04-01,102178544,FL
90,2006-07-01,103810483,FL
91,2006-10-01,110197462,FL
92,2007-01-01,114049125,FL
93,2007-04-01,113599314,FL
94,2007-07-01,110834125,FL
95,2007-10-01,111536546,FL
96,2008-01-01,112800806,FL
97,2008-04-01,112368083,FL
98,2008-07-01,112221528,FL
99,2008-10-01,114919548,FL
100,2009-01-01,117313221,FL
101,2009-04-01,118569516,FL
102,2009-07-01,117769815,FL
103,2009-10-01,114966934,FL
104,2010-01-01,113597376,FL
105,2010-04-01,104782135,FL
106,2010-07-01,104641453,FL
107,2010-10-01,103602728,FL
108,2011-01-01,103016125,FL
109,2011-04-01,108088379,FL
110,2011-07-01,110209213,FL
111,2011-10-01,95129462,FL
112,2012-01-01,115270006,FL
113,2012-04-01,116679695,FL
114,2012-07-01,116992314,FL
115,2012-10-01,118153113,FL
116,2013-01-01,119435762,FL
117,2013-04-01,120055771,FL
118,2013-07-01,121667267,FL
119,2013-10-01,123008532,FL
120,2014-01-01,123993330,FL
0,1984-01-01,34427710,GA
1,1984-04-01,36219234,GA
2,1984-07-01,36448647,GA
3,1984-10-01,38454562,GA
4,1985-01-01,39714616,GA
5,1985-04-01,40827371,GA
6,1985-07-01,41635635,GA
7,1985-10-01,43439239,GA
8,1986-01-01,45218212,GA
9,1986-04-01,46080689,GA
10,1986-07-01,47104328,GA
11,1986-10-01,48612688,GA
12,1987-01-01,49154741,GA
13,1987-04-01,50007238,GA
14,1987-07-01,50028646,GA
15,1987-10-01,52186362,GA
16,1988-01-01,53041614,GA
17,1988-04-01,55289522,GA
18,1988-07-01,56166084,GA
19,1988-10-01,57832219,GA
20,1989-01-01,58923290,GA
21,1989-04-01,60314263,GA
22,1989-07-01,61595817,GA
23,1989-10-01,63144382,GA
24,1990-01-01,64639892,GA
25,1990-04-01,66023520,GA
26,1990-07-01,66694215,GA
27,1990-10-01,68151605,GA
28,1991-01-01,68488296,GA
29,1991-04-01,68819969,GA
30,1991-07-01,69625294,GA
31,1991-10-01,70552584,GA
32,1992-01-01,71900380,GA
33,1992-04-01,73387687,GA
34,1992-07-01,74646891,GA
35,1992-10-01,75734605,GA
36,1993-01-01,78876136,GA
37,1993-04-01,81133339,GA
38,1993-07-01,85395406,GA
39,1993-10-01,87599332,GA
40,1994-01-01,88586479,GA
41,1994-04-01,91294990,GA
42,1994-07-01,93385294,GA
43,1994-10-01,96988696,GA
44,1995-01-01,99040398,GA
45,1995-04-01,102545345,GA
46,1995-07-01,103178027,GA
47,1995-10-01,128535532,GA
48,1996-01-01,131893423,GA
49,1996-04-01,141502528,GA
50,1996-07-01,142129754,GA
51,1996-10-01,143164171,GA
52,1997-01-01,138447765,GA
53,1997-04-01,62557372,GA
54,1997-07-01,63849910,GA
55,1997-10-01,66530619,GA
56,1998-01-01,61677460,GA
57,1998-04-01,68505121,GA
58,1998-07-01,70295351,GA
59,1998-10-01,71768969,GA
60,1999-01-01,73752031,GA
61,1999-04-01,75914208,GA
62,1999-07-01,77640613,GA
63,1999-10-01,81538271,GA
64,2000-01-01,152542278,GA
65,2000-04-01,154798185,GA
66,2000-07-01,156893621,GA
67,2000-10-01,163058854,GA
68,2001-01-01,165344585,GA
69,2001-04-01,167878920,GA
70,2001-07-01,173076313,GA
71,2001-10-01,171186971,GA
72,2002-01-01,161640471,GA
73,2002-04-01,165740786,GA
74,2002-07-01,168203999,GA
75,2002-10-01,177445037,GA
76,2003-01-01,184232900,GA
77,2003-04-01,191434320,GA
78,2003-07-01,197687214,GA
79,2003-10-01,202188637,GA
80,2004-01-01,203342528,GA
81,2004-04-01,210477419,GA
82,2004-07-01,211451597,GA
83,2004-10-01,210949100,GA
84,2005-01-01,212237768,GA
85,2005-04-01,245278088,GA
86,2005-07-01,251269917,GA
87,2005-10-01,260149903,GA
88,2006-01-01,265429637,GA
89,2006-04-01,271715546,GA
90,2006-07-01,271883602,GA
91,2006-10-01,272551539,GA
92,2007-01-01,274915673,GA
93,2007-04-01,273045633,GA
94,2007-07-01,271021133,GA
95,2007-10-01,273839029,GA
96,2008-01-01,277497279,GA
97,2008-04-01,276422488,GA
98,2008-07-01,274910882,GA
99,2008-10-01,278704576,GA
100,2009-01-01,281246242,GA
101,2009-04-01,275253586,GA
102,2009-07-01,267636044,GA
103,2009-10-01,266126807,GA
104,2010-01-01,257214474,GA
105,2010-04-01,266517412,GA
106,2010-07-01,263358346,GA
107,2010-10-01,263502212,GA
108,2011-01-01,261761332,GA
109,2011-04-01,256222663,GA
110,2011-07-01,255730234,GA
111,2011-10-01,257455880,GA
112,2012-01-01,260371802,GA
113,2012-04-01,261692592,GA
114,2012-07-01,257780584,GA
115,2012-10-01,258053776,GA
116,2013-01-01,255548496,GA
117,2013-04-01,256210562,GA
118,2013-07-01,256247025,GA
119,2013-10-01,259020203,GA
120,2014-01-01,263256646,GA
0,1984-01-01,7314882,HI
1,1984-04-01,7589113,HI
2,1984-07-01,7846883,HI
3,1984-10-01,7856496,HI
4,1985-01-01,8176627,HI
5,1985-04-01,8405129,HI
6,1985-07-01,8783350,HI
7,1985-10-01,8889174,HI
8,1986-01-01,9228192,HI
9,1986-04-01,9629813,HI
10,1986-07-01,9661090,HI
11,1986-10-01,9950034,HI
12,1987-01-01,10230610,HI
13,1987-04-01,10574655,HI
14,1987-07-01,10750699,HI
15,1987-10-01,11199436,HI
16,1988-01-01,11509965,HI
17,1988-04-01,11746441,HI
18,1988-07-01,11920217,HI
19,1988-10-01,12287313,HI
20,1989-01-01,12513434,HI
21,1989-04-01,13054112,HI
22,1989-07-01,13862657,HI
23,1989-10-01,14668166,HI
24,1990-01-01,15553666,HI
25,1990-04-01,16348728,HI
26,1990-07-01,17134221,HI
27,1990-10-01,17321904,HI
28,1991-01-01,17718740,HI
29,1991-04-01,17208000,HI
30,1991-07-01,17979317,HI
31,1991-10-01,18341373,HI
32,1992-01-01,18469268,HI
33,1992-04-01,19177966,HI
34,1992-07-01,19207000,HI
35,1992-10-01,19919103,HI
36,1993-01-01,20397510,HI
37,1993-04-01,20250155,HI
38,1993-07-01,20265764,HI
39,1993-10-01,20178311,HI
40,1994-01-01,20233034,HI
41,1994-04-01,20206585,HI
42,1994-07-01,19676995,HI
43,1994-10-01,19818441,HI
44,1995-01-01,19896449,HI
45,1995-04-01,19799951,HI
46,1995-07-01,19541645,HI
47,1995-10-01,19764728,HI
48,1996-01-01,19850964,HI
49,1996-04-01,20437460,HI
50,1996-07-01,20620420,HI
51,1996-10-01,20830708,HI
52,1997-01-01,21053605,HI
53,1997-04-01,21472215,HI
54,1997-07-01,21488127,HI
55,1997-10-01,21480354,HI
56,1998-01-01,21717319,HI
57,1998-04-01,22709733,HI
58,1998-07-01,23183249,HI
59,1998-10-01,23225500,HI
60,1999-01-01,23317358,HI
61,1999-04-01,22926166,HI
62,1999-07-01,22856185,HI
63,1999-10-01,22847027,HI
64,2000-01-01,22758334,HI
65,2000-04-01,23184901,HI
66,2000-07-01,23534910,HI
67,2000-10-01,23439453,HI
68,2001-01-01,23714116,HI
69,2001-04-01,23045122,HI
70,2001-07-01,22582009,HI
71,2001-10-01,23728588,HI
72,2002-01-01,22506840,HI
73,2002-04-01,22349253,HI
74,2002-07-01,22288111,HI
75,2002-10-01,22533531,HI
76,2003-01-01,22428514,HI
77,2003-04-01,22832092,HI
78,2003-07-01,23272622,HI
79,2003-10-01,23265864,HI
80,2004-01-01,23799769,HI
81,2004-04-01,24320338,HI
82,2004-07-01,24516306,HI
83,2004-10-01,25196580,HI
84,2005-01-01,25564395,HI
85,2005-04-01,26072362,HI
86,2005-07-01,26609104,HI
87,2005-10-01,26972980,HI
88,2006-01-01,27298176,HI
89,2006-04-01,27507610,HI
90,2006-07-01,27923100,HI
91,2006-10-01,28247118,HI
92,2007-01-01,28547202,HI
93,2007-04-01,28902438,HI
94,2007-07-01,29292334,HI
95,2007-10-01,29212470,HI
96,2008-01-01,29505425,HI
97,2008-04-01,29808337,HI
98,2008-07-01,29366387,HI
99,2008-10-01,29075045,HI
100,2009-01-01,30255413,HI
101,2009-04-01,31161317,HI
102,2009-07-01,31608831,HI
103,2009-10-01,31719759,HI
104,2010-01-01,31942585,HI
105,2010-04-01,32237643,HI
106,2010-07-01,32425777,HI
107,2010-10-01,32659563,HI
108,2011-01-01,32854410,HI
109,2011-04-01,32870586,HI
110,2011-07-01,33133730,HI
111,2011-10-01,33656582,HI
112,2012-01-01,34486676,HI
113,2012-04-01,34734858,HI
114,2012-07-01,34384020,HI
115,2012-10-01,34808954,HI
116,2013-01-01,35174010,HI
117,2013-04-01,35429926,HI
118,2013-07-01,36009687,HI
119,2013-10-01,36435598,HI
120,2014-01-01,36738877,HI
0,1984-01-01,26618794,IA
1,1984-04-01,27154897,IA
2,1984-07-01,26979076,IA
3,1984-10-01,27346492,IA
4,1985-01-01,27269195,IA
5,1985-04-01,27699679,IA
6,1985-07-01,27534630,IA
7,1985-10-01,28169096,IA
8,1986-01-01,28259345,IA
9,1986-04-01,28727270,IA
10,1986-07-01,28509110,IA
11,1986-10-01,29128970,IA
12,1987-01-01,29313434,IA
13,1987-04-01,29227579,IA
14,1987-07-01,28863832,IA
15,1987-10-01,29630769,IA
16,1988-01-01,29802059,IA
17,1988-04-01,30062936,IA
18,1988-07-01,29792974,IA
19,1988-10-01,30404879,IA
20,1989-01-01,30393473,IA
21,1989-04-01,30480585,IA
22,1989-07-01,30674305,IA
23,1989-10-01,31565498,IA
24,1990-01-01,31837015,IA
25,1990-04-01,32601690,IA
26,1990-07-01,33041811,IA
27,1990-10-01,33742247,IA
28,1991-01-01,34191860,IA
29,1991-04-01,34915112,IA
30,1991-07-01,34940008,IA
31,1991-10-01,35766884,IA
32,1992-01-01,36025709,IA
33,1992-04-01,36424571,IA
34,1992-07-01,36259538,IA
35,1992-10-01,36843468,IA
36,1993-01-01,36775649,IA
37,1993-04-01,37374879,IA
38,1993-07-01,37651956,IA
39,1993-10-01,38338741,IA
40,1994-01-01,38472440,IA
41,1994-04-01,38800945,IA
42,1994-07-01,38623357,IA
43,1994-10-01,39310193,IA
44,1995-01-01,39341915,IA
45,1995-04-01,39973619,IA
46,1995-07-01,39967896,IA
47,1995-10-01,41245050,IA
48,1996-01-01,41362510,IA
49,1996-04-01,41354266,IA
50,1996-07-01,40874552,IA
51,1996-10-01,41632138,IA
52,1997-01-01,41940759,IA
53,1997-04-01,42955474,IA
54,1997-07-01,41547490,IA
55,1997-10-01,43244423,IA
56,1998-01-01,42441109,IA
57,1998-04-01,43128415,IA
58,1998-07-01,43558947,IA
59,1998-10-01,44454664,IA
60,1999-01-01,45259260,IA
61,1999-04-01,43160310,IA
62,1999-07-01,43574179,IA
63,1999-10-01,44423547,IA
64,2000-01-01,44692238,IA
65,2000-04-01,42531605,IA
66,2000-07-01,42614527,IA
67,2000-10-01,43538915,IA
68,2001-01-01,44480726,IA
69,2001-04-01,44733537,IA
70,2001-07-01,45082907,IA
71,2001-10-01,46414481,IA
72,2002-01-01,46087330,IA
73,2002-04-01,46301023,IA
74,2002-07-01,46745165,IA
75,2002-10-01,48629194,IA
76,2003-01-01,48559461,IA
77,2003-04-01,49499349,IA
78,2003-07-01,49862892,IA
79,2003-10-01,49401253,IA
80,2004-01-01,43547236,IA
81,2004-04-01,44395803,IA
82,2004-07-01,44544515,IA
83,2004-10-01,45758423,IA
84,2005-01-01,45630712,IA
85,2005-04-01,46285431,IA
86,2005-07-01,46622965,IA
87,2005-10-01,47729934,IA
88,2006-01-01,47722432,IA
89,2006-04-01,48548794,IA
90,2006-07-01,48520179,IA
91,2006-10-01,50020553,IA
92,2007-01-01,49610237,IA
93,2007-04-01,50367207,IA
94,2007-07-01,50761408,IA
95,2007-10-01,51836279,IA
96,2008-01-01,52674323,IA
97,2008-04-01,53505754,IA
98,2008-07-01,54146501,IA
99,2008-10-01,55455333,IA
100,2009-01-01,56286538,IA
101,2009-04-01,57690690,IA
102,2009-07-01,57720886,IA
103,2009-10-01,58520306,IA
104,2010-01-01,58137568,IA
105,2010-04-01,58406205,IA
106,2010-07-01,58115623,IA
107,2010-10-01,59410872,IA
108,2011-01-01,59698571,IA
109,2011-04-01,61525563,IA
110,2011-07-01,61128799,IA
111,2011-10-01,62401771,IA
112,2012-01-01,62935789,IA
113,2012-04-01,64067168,IA
114,2012-07-01,64320549,IA
115,2012-10-01,65952086,IA
116,2013-01-01,66552640,IA
117,2013-04-01,66827744,IA
118,2013-07-01,66410827,IA
119,2013-10-01,67717164,IA
120,2014-01-01,68109057,IA
0,1984-01-01,6423168,ID
1,1984-04-01,6517510,ID
2,1984-07-01,6653531,ID
3,1984-10-01,6781469,ID
4,1985-01-01,6765628,ID
5,1985-04-01,6871878,ID
6,1985-07-01,7005389,ID
7,1985-10-01,7082070,ID
8,1986-01-01,7144544,ID
9,1986-04-01,7022573,ID
10,1986-07-01,7046038,ID
11,1986-10-01,7065066,ID
12,1987-01-01,7004645,ID
13,1987-04-01,6963353,ID
14,1987-07-01,6946199,ID
15,1987-10-01,6997275,ID
16,1988-01-01,7045495,ID
17,1988-04-01,7141085,ID
18,1988-07-01,7294943,ID
19,1988-10-01,7364580,ID
20,1989-01-01,7410701,ID
21,1989-04-01,7509841,ID
22,1989-07-01,7713093,ID
23,1989-10-01,7871695,ID
24,1990-01-01,7933306,ID
25,1990-04-01,8073083,ID
26,1990-07-01,8291703,ID
27,1990-10-01,8407215,ID
28,1991-01-01,8672216,ID
29,1991-04-01,8934035,ID
30,1991-07-01,9402445,ID
31,1991-10-01,9633592,ID
32,1992-01-01,9549742,ID
33,1992-04-01,9555000,ID
34,1992-07-01,9847912,ID
35,1992-10-01,9866775,ID
36,1993-01-01,9942212,ID
37,1993-04-01,10406908,ID
38,1993-07-01,10576627,ID
39,1993-10-01,10869844,ID
40,1994-01-01,10908929,ID
41,1994-04-01,11242954,ID
42,1994-07-01,11580539,ID
43,1994-10-01,11850655,ID
44,1995-01-01,11872968,ID
45,1995-04-01,11960454,ID
46,1995-07-01,12373265,ID
47,1995-10-01,12656114,ID
48,1996-01-01,12126466,ID
49,1996-04-01,6722877,ID
50,1996-07-01,6462869,ID
51,1996-10-01,6490632,ID
52,1997-01-01,6289666,ID
53,1997-04-01,1221539,ID
54,1997-07-01,1286822,ID
55,1997-10-01,1372201,ID
56,1998-01-01,1437450,ID
57,1998-04-01,1501438,ID
58,1998-07-01,1576874,ID
59,1998-10-01,1678203,ID
60,1999-01-01,1761733,ID
61,1999-04-01,1903377,ID
62,1999-07-01,1930901,ID
63,1999-10-01,2009753,ID
64,2000-01-01,2022676,ID
65,2000-04-01,2108507,ID
66,2000-07-01,2249179,ID
67,2000-10-01,2324411,ID
68,2001-01-01,2362593,ID
69,2001-04-01,2582506,ID
70,2001-07-01,2704722,ID
71,2001-10-01,2819714,ID
72,2002-01-01,2844183,ID
73,2002-04-01,2937852,ID
74,2002-07-01,3096562,ID
75,2002-10-01,3251824,ID
76,2003-01-01,3187248,ID
77,2003-04-01,3334654,ID
78,2003-07-01,3477974,ID
79,2003-10-01,3612493,ID
80,2004-01-01,3668759,ID
81,2004-04-01,3859162,ID
82,2004-07-01,4024448,ID
83,2004-10-01,4160945,ID
84,2005-01-01,4295220,ID
85,2005-04-01,4522641,ID
86,2005-07-01,4814551,ID
87,2005-10-01,5018732,ID
88,2006-01-01,5153011,ID
89,2006-04-01,4674742,ID
90,2006-07-01,4953643,ID
91,2006-10-01,5233657,ID
92,2007-01-01,5330742,ID
93,2007-04-01,5512770,ID
94,2007-07-01,5756663,ID
95,2007-10-01,5874992,ID
96,2008-01-01,5985925,ID
97,2008-04-01,6068650,ID
98,2008-07-01,6174444,ID
99,2008-10-01,6338784,ID
100,2009-01-01,6385673,ID
101,2009-04-01,6378225,ID
102,2009-07-01,6353387,ID
103,2009-10-01,6384676,ID
104,2010-01-01,6335624,ID
105,2010-04-01,6346686,ID
106,2010-07-01,6313834,ID
107,2010-10-01,6327806,ID
108,2011-01-01,6225084,ID
109,2011-04-01,7432236,ID
110,2011-07-01,7335051,ID
111,2011-10-01,7270569,ID
112,2012-01-01,7282816,ID
113,2012-04-01,5776523,ID
114,2012-07-01,5905706,ID
115,2012-10-01,6031638,ID
116,2013-01-01,6013028,ID
117,2013-04-01,5964704,ID
118,2013-07-01,5978875,ID
119,2013-10-01,6046460,ID
120,2014-01-01,5842531,ID
0,1984-01-01,161931752,IL
1,1984-04-01,162567797,IL
2,1984-07-01,160722305,IL
3,1984-10-01,157654037,IL
4,1985-01-01,156149322,IL
5,1985-04-01,158480043,IL
6,1985-07-01,156819115,IL
7,1985-10-01,159121057,IL
8,1986-01-01,160827645,IL
9,1986-04-01,161021515,IL
10,1986-07-01,162948881,IL
11,1986-10-01,165904270,IL
12,1987-01-01,172525427,IL
13,1987-04-01,175841315,IL
14,1987-07-01,174733208,IL
15,1987-10-01,178547137,IL
16,1988-01-01,177728947,IL
17,1988-04-01,181373375,IL
18,1988-07-01,184156409,IL
19,1988-10-01,184890175,IL
20,1989-01-01,185259857,IL
21,1989-04-01,189066005,IL
22,1989-07-01,191527601,IL
23,1989-10-01,195714613,IL
24,1990-01-01,196832774,IL
25,1990-04-01,197510982,IL
26,1990-07-01,199703033,IL
27,1990-10-01,202686405,IL
28,1991-01-01,199207320,IL
29,1991-04-01,197418895,IL
30,1991-07-01,197308622,IL
31,1991-10-01,199226298,IL
32,1992-01-01,198895856,IL
33,1992-04-01,200935710,IL
34,1992-07-01,202629267,IL
35,1992-10-01,205497414,IL
36,1993-01-01,203496921,IL
37,1993-04-01,206263169,IL
38,1993-07-01,209462826,IL
39,1993-10-01,212342476,IL
40,1994-01-01,216201210,IL
41,1994-04-01,218707560,IL
42,1994-07-01,222364368,IL
43,1994-10-01,223618891,IL
44,1995-01-01,224070368,IL
45,1995-04-01,234347729,IL
46,1995-07-01,239584800,IL
47,1995-10-01,238064265,IL
48,1996-01-01,236001955,IL
49,1996-04-01,240872543,IL
50,1996-07-01,240063549,IL
51,1996-10-01,239880353,IL
52,1997-01-01,246902140,IL
53,1997-04-01,261368370,IL
54,1997-07-01,249376071,IL
55,1997-10-01,261153306,IL
56,1998-01-01,263865225,IL
57,1998-04-01,271665666,IL
58,1998-07-01,259198588,IL
59,1998-10-01,284030551,IL
60,1999-01-01,291811244,IL
61,1999-04-01,294055368,IL
62,1999-07-01,300383475,IL
63,1999-10-01,324873552,IL
64,2000-01-01,347430679,IL
65,2000-04-01,351204636,IL
66,2000-07-01,346022240,IL
67,2000-10-01,352190351,IL
68,2001-01-01,390095527,IL
69,2001-04-01,396771639,IL
70,2001-07-01,402594447,IL
71,2001-10-01,426873191,IL
72,2002-01-01,427883933,IL
73,2002-04-01,439461621,IL
74,2002-07-01,470946660,IL
75,2002-10-01,472376423,IL
76,2003-01-01,472165258,IL
77,2003-04-01,484263708,IL
78,2003-07-01,489284928,IL
79,2003-10-01,486913596,IL
80,2004-01-01,526479613,IL
81,2004-04-01,531991593,IL
82,2004-07-01,550018078,IL
83,2004-10-01,295460307,IL
84,2005-01-01,301416299,IL
85,2005-04-01,310872269,IL
86,2005-07-01,318066119,IL
87,2005-10-01,326101622,IL
88,2006-01-01,334577304,IL
89,2006-04-01,347160318,IL
90,2006-07-01,323006374,IL
91,2006-10-01,331610278,IL
92,2007-01-01,331686448,IL
93,2007-04-01,337303147,IL
94,2007-07-01,340312285,IL
95,2007-10-01,355612331,IL
96,2008-01-01,351728277,IL
97,2008-04-01,353831175,IL
98,2008-07-01,358298371,IL
99,2008-10-01,310780378,IL
100,2009-01-01,311959709,IL
101,2009-04-01,302303560,IL
102,2009-07-01,291418607,IL
103,2009-10-01,289591919,IL
104,2010-01-01,287765058,IL
105,2010-04-01,282672437,IL
106,2010-07-01,282348948,IL
107,2010-10-01,290475923,IL
108,2011-01-01,293426564,IL
109,2011-04-01,303203755,IL
110,2011-07-01,347547363,IL
111,2011-10-01,365715542,IL
112,2012-01-01,362860081,IL
113,2012-04-01,359985783,IL
114,2012-07-01,358146096,IL
115,2012-10-01,357936349,IL
116,2013-01-01,358843341,IL
117,2013-04-01,356645074,IL
118,2013-07-01,358793975,IL
119,2013-10-01,366284635,IL
120,2014-01-01,366598775,IL
0,1984-01-01,38806571,IN
1,1984-04-01,39594797,IN
2,1984-07-01,40195316,IN
3,1984-10-01,41206507,IN
4,1985-01-01,41249960,IN
5,1985-04-01,42232321,IN
6,1985-07-01,42579521,IN
7,1985-10-01,43500437,IN
8,1986-01-01,43965084,IN
9,1986-04-01,45043161,IN
10,1986-07-01,45431632,IN
11,1986-10-01,46554931,IN
12,1987-01-01,46584820,IN
13,1987-04-01,47380862,IN
14,1987-07-01,47327426,IN
15,1987-10-01,48274515,IN
16,1988-01-01,48204094,IN
17,1988-04-01,49544611,IN
18,1988-07-01,50051854,IN
19,1988-10-01,51723880,IN
20,1989-01-01,52247194,IN
21,1989-04-01,52886225,IN
22,1989-07-01,53414051,IN
23,1989-10-01,54575919,IN
24,1990-01-01,54369287,IN
25,1990-04-01,55159612,IN
26,1990-07-01,55568425,IN
27,1990-10-01,56790852,IN
28,1991-01-01,56429019,IN
29,1991-04-01,56899846,IN
30,1991-07-01,56505362,IN
31,1991-10-01,57769657,IN
32,1992-01-01,56631904,IN
33,1992-04-01,57318183,IN
34,1992-07-01,57357417,IN
35,1992-10-01,58385398,IN
36,1993-01-01,57871108,IN
37,1993-04-01,58401000,IN
38,1993-07-01,58563408,IN
39,1993-10-01,61068348,IN
40,1994-01-01,60926920,IN
41,1994-04-01,62226617,IN
42,1994-07-01,62497216,IN
43,1994-10-01,63469885,IN
44,1995-01-01,63919749,IN
45,1995-04-01,64556529,IN
46,1995-07-01,65749201,IN
47,1995-10-01,66966835,IN
48,1996-01-01,67456733,IN
49,1996-04-01,63030590,IN
50,1996-07-01,63646003,IN
51,1996-10-01,64977571,IN
52,1997-01-01,64346748,IN
53,1997-04-01,63075877,IN
54,1997-07-01,63655528,IN
55,1997-10-01,64123759,IN
56,1998-01-01,66824783,IN
57,1998-04-01,68890868,IN
58,1998-07-01,70237768,IN
59,1998-10-01,68056412,IN
60,1999-01-01,69241354,IN
61,1999-04-01,68682211,IN
62,1999-07-01,67058624,IN
63,1999-10-01,62937942,IN
64,2000-01-01,60681930,IN
65,2000-04-01,66928508,IN
66,2000-07-01,77841287,IN
67,2000-10-01,81323989,IN
68,2001-01-01,83342985,IN
69,2001-04-01,97053676,IN
70,2001-07-01,100962221,IN
71,2001-10-01,106627652,IN
72,2002-01-01,110147949,IN
73,2002-04-01,108831706,IN
74,2002-07-01,99046739,IN
75,2002-10-01,108337554,IN
76,2003-01-01,113819764,IN
77,2003-04-01,116703211,IN
78,2003-07-01,121223255,IN
79,2003-10-01,103055455,IN
80,2004-01-01,96222960,IN
81,2004-04-01,99227490,IN
82,2004-07-01,97712805,IN
83,2004-10-01,96491961,IN
84,2005-01-01,85899591,IN
85,2005-04-01,85077489,IN
86,2005-07-01,86779872,IN
87,2005-10-01,85581814,IN
88,2006-01-01,82900838,IN
89,2006-04-01,81456010,IN
90,2006-07-01,57662412,IN
91,2006-10-01,59115574,IN
92,2007-01-01,58721043,IN
93,2007-04-01,58629718,IN
94,2007-07-01,59072802,IN
95,2007-10-01,59479462,IN
96,2008-01-01,57887662,IN
97,2008-04-01,57713586,IN
98,2008-07-01,57255073,IN
99,2008-10-01,58057992,IN
100,2009-01-01,58825704,IN
101,2009-04-01,59135081,IN
102,2009-07-01,55953568,IN
103,2009-10-01,56343078,IN
104,2010-01-01,55808046,IN
105,2010-04-01,55978492,IN
106,2010-07-01,55802339,IN
107,2010-10-01,56011831,IN
108,2011-01-01,55106939,IN
109,2011-04-01,55306345,IN
110,2011-07-01,53912198,IN
111,2011-10-01,55169384,IN
112,2012-01-01,56821333,IN
113,2012-04-01,58119336,IN
114,2012-07-01,57447165,IN
115,2012-10-01,59519416,IN
116,2013-01-01,59614482,IN
117,2013-04-01,60232186,IN
118,2013-07-01,60373975,IN
119,2013-10-01,61695632,IN
120,2014-01-01,62144689,IN
0,1984-01-01,20918890,KS
1,1984-04-01,21102678,KS
2,1984-07-01,21557770,KS
3,1984-10-01,21881822,KS
4,1985-01-01,22341487,KS
5,1985-04-01,22405862,KS
6,1985-07-01,22917666,KS
7,1985-10-01,23046525,KS
8,1986-01-01,23563632,KS
9,1986-04-01,23518326,KS
10,1986-07-01,23654782,KS
11,1986-10-01,23682870,KS
12,1987-01-01,23954395,KS
13,1987-04-01,23791983,KS
14,1987-07-01,23862708,KS
15,1987-10-01,24010872,KS
16,1988-01-01,24220538,KS
17,1988-04-01,24295093,KS
18,1988-07-01,24602364,KS
19,1988-10-01,24870651,KS
20,1989-01-01,25173605,KS
21,1989-04-01,25190545,KS
22,1989-07-01,25651582,KS
23,1989-10-01,26080917,KS
24,1990-01-01,27000383,KS
25,1990-04-01,27477848,KS
26,1990-07-01,28418663,KS
27,1990-10-01,28528221,KS
28,1991-01-01,29134997,KS
29,1991-04-01,29101898,KS
30,1991-07-01,29083779,KS
31,1991-10-01,29100118,KS
32,1992-01-01,29425957,KS
33,1992-04-01,29461469,KS
34,1992-07-01,29603591,KS
35,1992-10-01,29729579,KS
36,1993-01-01,29300177,KS
37,1993-04-01,29497187,KS
38,1993-07-01,29754337,KS
39,1993-10-01,30046058,KS
40,1994-01-01,30280202,KS
41,1994-04-01,30254154,KS
42,1994-07-01,30448675,KS
43,1994-10-01,30347226,KS
44,1995-01-01,30220871,KS
